id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,iot_signal_2
1309,0x1000000000014,New World Corp,tank below 5%,-93.16784,42.2513,10,53,100,11
1310,0x1000000000003,AI Inc.,tank below 5%,-93.0288,42.35548,10,54,106,11
1311,0x1000000000024,AI Inc.,system malfunction,-92.677536,42.105846,7,53,104,9
1312,0x1000000000024,AI Inc.,tank below 5%,-92.806496,42.514862,5,51,107,5
1313,0x1000000000013,Hot Data Ltd,tank below 5%,-92.959564,42.287556,3,51,106,3
1314,0x1000000000009,AI Inc.,device error,-93.221504,41.625114,5,54,104,7
1315,0x1000000000010,Hot Data Ltd,tank below 10%,-92.74859,42.332912,3,52,105,3
1316,0x100000000001d,New World Corp,device error,-92.6589,42.250927,4,53,104,6
1317,0x1000000000015,AI Inc.,device error,-93.31384,42.01393,7,51,100,9
1318,0x1000000000022,Hot Data Ltd,device error,-93.40738,42.07326,1,54,106,2
1319,0x100000000000d,Hot Data Ltd,tank below 10%,-93.42745,42.573368,5,55,101,5
1320,0x1000000000004,Hot Data Ltd,system malfunction,-92.65076,42.55723,4,52,101,5
1321,0x1000000000019,Hot Data Ltd,system malfunction,-93.03828,42.51207,6,51,103,7
1322,0x1000000000002,New World Corp,system malfunction,-92.950676,42.18638,2,52,100,3
1323,0x1000000000027,AI Inc.,device error,-93.179504,42.380196,2,54,104,2
1324,0x100000000001b,AI Inc.,tank below 5%,-93.59842,41.85859,10,52,105,12
1325,0x1000000000026,New World Corp,tank below 10%,-92.99909,42.57349,6,51,101,7
1326,0x1000000000027,AI Inc.,tank below 5%,-93.56459,41.696377,8,52,101,8
1327,0x1000000000026,New World Corp,tank below 5%,-93.03296,42.478485,8,51,104,8
1328,0x100000000000f,AI Inc.,tank below 10%,-93.57633,42.410477,3,52,103,5
1329,0x100000000000d,Hot Data Ltd,tank below 5%,-93.29943,42.42912,6,54,103,6
1330,0x1000000000026,New World Corp,system malfunction,-93.57801,42.442047,7,54,105,9
1331,0x100000000001c,Hot Data Ltd,tank below 5%,-92.8477,41.921997,9,55,101,11
1332,0x100000000000e,New World Corp,tank below 10%,-93.00377,42.446487,2,52,104,2
1333,0x1000000000002,New World Corp,tank below 5%,-92.74046,42.006653,4,54,104,4
1334,0x1000000000014,New World Corp,device error,-93.07474,41.630943,1,55,105,2
1335,0x1000000000007,Hot Data Ltd,tank below 5%,-93.40971,42.386063,4,53,102,4
1336,0x1000000000005,New World Corp,device error,-92.65226,41.843006,4,54,102,5
1337,0x1000000000007,Hot Data Ltd,system malfunction,-93.15081,42.179802,4,53,101,5
1338,0x1000000000009,AI Inc.,tank below 5%,-92.68697,42.490265,10,55,106,12
1339,0x1000000000003,AI Inc.,system malfunction,-93.46554,42.460083,7,51,105,7
1340,0x1000000000019,Hot Data Ltd,device error,-93.43402,41.691437,3,53,104,4
1341,0x1000000000001,Hot Data Ltd,system malfunction,-93.221954,41.670605,4,54,106,5
1342,0x1000000000012,AI Inc.,system malfunction,-92.87065,41.725014,3,51,105,4
1343,0x1000000000014,New World Corp,tank below 10%,-92.67283,42.16813,8,54,103,9
1344,0x100000000000f,AI Inc.,device error,-92.95987,42.314423,2,54,103,3
1345,0x1000000000026,New World Corp,tank below 10%,-93.493225,41.684578,8,51,102,8
1346,0x1000000000012,AI Inc.,tank below 10%,-93.11302,42.507122,2,51,102,3
1347,0x1000000000026,New World Corp,system malfunction,-92.85324,42.45984,4,50,105,5
1348,0x1000000000015,AI Inc.,tank below 5%,-93.46033,41.736137,4,51,104,4
1349,0x1000000000012,AI Inc.,system malfunction,-93.1466,41.635044,8,52,101,10
1350,0x100000000000d,Hot Data Ltd,device error,-93.49548,41.638737,8,52,105,9
1351,0x1000000000017,New World Corp,tank below 5%,-93.54557,42.497547,3,51,100,3
1352,0x1000000000002,New World Corp,device error,-93.230804,42.43925,6,55,103,6
1353,0x100000000000b,New World Corp,device error,-93.4051,42.49068,8,55,103,10
1354,0x1000000000013,Hot Data Ltd,device error,-93.27383,41.709766,5,50,103,6
1355,0x1000000000025,Hot Data Ltd,device error,-93.04946,41.838978,3,53,102,3
1356,0x100000000000e,New World Corp,device error,-93.53891,41.769302,2,52,106,3
1357,0x100000000000f,AI Inc.,device error,-93.105934,42.431126,7,51,106,7
1358,0x1000000000019,Hot Data Ltd,device error,-92.85548,42.56083,8,55,106,10
1359,0x1000000000023,New World Corp,device error,-93.49333,41.82221,4,51,106,6
1360,0x1000000000001,Hot Data Ltd,tank below 5%,-93.40676,41.762016,3,52,101,4
1361,0x100000000001c,Hot Data Ltd,tank below 5%,-92.64805,42.2183,2,54,102,4
1362,0x100000000001b,AI Inc.,device error,-93.3935,42.491756,3,50,104,4
1363,0x100000000001c,Hot Data Ltd,system malfunction,-93.49896,42.353848,2,55,101,4
1364,0x1000000000007,Hot Data Ltd,tank below 10%,-92.80426,41.87011,3,55,103,4
1365,0x1000000000010,Hot Data Ltd,device error,-93.57826,42.266045,1,50,100,1
1366,0x100000000001f,Hot Data Ltd,device error,-93.26466,42.152096,9,50,100,10
1367,0x100000000001f,Hot Data Ltd,tank below 5%,-93.266014,42.121582,7,54,103,8
1368,0x1000000000027,AI Inc.,device error,-93.20357,42.408615,2,53,106,4
1369,0x100000000000f,AI Inc.,tank below 10%,-92.90448,41.927395,6,52,103,8
1370,0x100000000001b,AI Inc.,tank below 10%,-92.71317,42.386177,2,51,101,2
1371,0x1000000000002,New World Corp,device error,-93.18729,41.650597,3,50,105,5
1372,0x100000000001d,New World Corp,tank below 5%,-93.598816,41.941933,6,53,104,6
1373,0x1000000000024,AI Inc.,system malfunction,-93.44452,42.190693,2,53,102,4
1374,0x100000000000a,Hot Data Ltd,device error,-93.007774,41.61141,9,52,101,9
1375,0x1000000000022,Hot Data Ltd,tank below 10%,-93.09437,42.166332,6,51,104,6
1376,0x1000000000014,New World Corp,tank below 5%,-93.52436,41.76099,5,53,103,6
1377,0x100000000000a,Hot Data Ltd,tank below 5%,-92.6826,41.735672,6,54,107,7
1378,0x1000000000023,New World Corp,tank below 5%,-93.03386,41.74542,4,52,101,5
1379,0x1000000000008,New World Corp,system malfunction,-93.382385,41.65442,9,52,102,10
1380,0x1000000000016,Hot Data Ltd,device error,-93.24926,41.969063,8,51,104,10
1381,0x1000000000001,Hot Data Ltd,tank below 5%,-93.57147,42.388245,3,51,107,3
1382,0x1000000000008,New World Corp,device error,-92.76021,42.54122,4,52,100,5
1383,0x100000000000f,AI Inc.,system malfunction,-93.47223,41.82043,3,54,105,5
1384,0x1000000000024,AI Inc.,tank below 5%,-93.565414,41.679535,6,52,107,6
1385,0x1000000000003,AI Inc.,tank below 5%,-92.64053,41.825565,4,51,106,5
1386,0x1000000000011,New World Corp,device error,-93.30781,42.031178,4,54,105,4
1387,0x1000000000023,New World Corp,device error,-93.05383,42.34881,2,50,105,4
1388,0x1000000000022,Hot Data Ltd,tank below 5%,-92.81362,42.408825,2,52,100,4
1389,0x100000000000a,Hot Data Ltd,system malfunction,-92.93798,41.90557,4,54,101,5
1390,0x1000000000016,Hot Data Ltd,device error,-93.5936,42.280647,7,53,103,7
1391,0x1000000000016,Hot Data Ltd,device error,-93.62513,42.128353,10,55,106,10
1392,0x1000000000015,AI Inc.,tank below 5%,-93.03195,41.814243,6,54,102,6
1393,0x1000000000003,AI Inc.,device error,-93.2692,42.503445,2,53,104,4
1394,0x1000000000023,New World Corp,device error,-92.86573,42.212894,10,50,102,10
1395,0x1000000000002,New World Corp,tank below 10%,-93.20043,42.543053,3,54,105,5
1396,0x1000000000006,AI Inc.,tank below 5%,-93.35258,42.00105,10,52,102,12
1397,0x1000000000022,Hot Data Ltd,tank below 10%,-92.687996,42.033077,6,53,101,8
1398,0x1000000000026,New World Corp,system malfunction,-93.105736,41.645634,2,53,102,3
1399,0x100000000000b,New World Corp,tank below 5%,-93.47516,42.493874,9,53,105,10
1400,0x1000000000009,AI Inc.,tank below 5%,-92.851036,41.795025,5,54,103,5
1401,0x1000000000002,New World Corp,tank below 5%,-93.45105,41.77839,8,53,105,9
1402,0x1000000000005,New World Corp,device error,-92.70564,42.03472,5,50,104,5
1403,0x100000000000a,Hot Data Ltd,device error,-93.012535,42.36705,7,51,104,7
1404,0x1000000000003,AI Inc.,tank below 5%,-93.30994,42.155914,2,52,106,4
1405,0x1000000000020,New World Corp,device error,-93.32722,42.154823,6,54,104,6
1406,0x100000000000c,AI Inc.,tank below 5%,-92.74061,41.944786,6,50,100,7
1407,0x1000000000016,Hot Data Ltd,device error,-93.278496,41.643482,6,53,104,6
1408,0x1000000000014,New World Corp,device error,-92.66345,41.683186,3,54,101,4
1409,0x1000000000002,New World Corp,tank below 5%,-93.0317,41.851093,3,53,103,5
1410,0x100000000000f,AI Inc.,tank below 10%,-92.7426,42.265182,7,53,102,7
1411,0x1000000000017,New World Corp,system malfunction,-92.69633,42.500843,10,51,102,12
1412,0x100000000000b,New World Corp,device error,-93.07566,42.160034,3,54,101,5
1413,0x1000000000001,Hot Data Ltd,device error,-93.60108,41.958363,1,54,104,3
1414,0x100000000000e,New World Corp,tank below 10%,-93.380394,41.781136,7,54,104,8
1415,0x1000000000011,New World Corp,device error,-93.551605,42.28731,9,55,104,10
1416,0x100000000001e,AI Inc.,system malfunction,-92.676506,42.19015,1,51,100,1
1417,0x1000000000005,New World Corp,tank below 5%,-93.188835,42.520847,5,52,105,6
1418,0x1000000000006,AI Inc.,tank below 5%,-93.14461,42.306187,4,51,103,5
1419,0x1000000000004,Hot Data Ltd,tank below 5%,-93.58074,41.971603,10,52,104,10
1420,0x100000000001d,New World Corp,tank below 5%,-92.87216,42.411488,3,54,105,4
1421,0x100000000000b,New World Corp,tank below 10%,-92.63829,42.45539,2,50,106,2
1422,0x100000000000f,AI Inc.,tank below 5%,-93.487076,42.533936,5,54,101,6
1423,0x1000000000001,Hot Data Ltd,device error,-92.81681,42.343777,9,51,102,11
1424,0x1000000000007,Hot Data Ltd,device error,-93.26597,42.06299,9,52,102,9
1425,0x100000000001b,AI Inc.,device error,-93.6268,41.6448,2,52,105,3
1426,0x100000000000e,New World Corp,tank below 5%,-93.185745,42.410862,10,53,106,10
1427,0x100000000000c,AI Inc.,tank below 5%,-92.916115,41.928036,6,55,104,8
1428,0x100000000000a,Hot Data Ltd,tank below 5%,-93.45189,41.848972,10,51,102,12
1429,0x1000000000004,Hot Data Ltd,tank below 5%,-93.236084,41.992798,1,51,104,2
1430,0x100000000001e,AI Inc.,tank below 5%,-93.34486,41.9653,7,53,103,9
1431,0x1000000000024,AI Inc.,device error,-92.97614,42.057095,1,51,104,3
1432,0x1000000000016,Hot Data Ltd,tank below 10%,-93.24158,42.46881,4,53,107,6
1433,0x1000000000025,Hot Data Ltd,tank below 5%,-93.42257,42.101593,7,54,106,8
1434,0x100000000001c,Hot Data Ltd,tank below 5%,-93.55455,42.28171,4,55,101,4
1435,0x1000000000005,New World Corp,device error,-92.97348,42.316795,5,54,104,5
1436,0x1000000000022,Hot Data Ltd,tank below 5%,-92.88081,42.45653,9,51,101,9
1437,0x100000000000d,Hot Data Ltd,tank below 5%,-93.55913,41.80242,2,50,105,4
1438,0x100000000000c,AI Inc.,tank below 10%,-93.04714,42.15434,1,54,100,3
1439,0x1000000000022,Hot Data Ltd,tank below 5%,-93.467514,42.206524,4,52,102,6
